Phylum,ACC,Mbp,EVE_Status
Mucoromycota,GCA_000697295.1,39.7972,Negative
Mucoromycota,GCA_000950595.1,40.7375,Negative
Mucoromycota,GCA_010203745.1,36.8174,Negative
Mucoromycota,GCA_016758945.1,48.3714,Negative
Mucoromycota,GCA_016758985.1,39.1718,Negative
Mucoromycota,GCA_943193625.1,34.942,Negative
Mucoromycota,GCA_025094135.1,46.0869,Negative
Mucoromycota,GCA_025528875.1,29.2029,Negative
Microsporidiomycota,GCA_000250985.1,4.07135,Negative
Microsporidiomycota,GCA_001642395.1,3.0664,Negative
Microsporidiomycota,GCA_001642415.1,4.39761,Negative
Microsporidiomycota,GCA_021653875.1,3.78729,Negative
Microsporidiomycota,GCA_024243985.1,3.09217,Negative
Microsporidiomycota,GCA_024243935.1,4.34913,Negative
Microsporidiomycota,GCA_024244025.1,3.0628,Negative
Microsporidiomycota,GCA_024244045.1,3.17162,Negative
Microsporidiomycota,GCA_024244035.1,3.08077,Negative
Microsporidiomycota,GCA_024244115.1,3.36173,Negative
Microsporidiomycota,GCA_024244105.1,3.74243,Negative
Microsporidiomycota,GCA_024244095.1,4.28242,Negative
Microsporidiomycota,GCA_024244055.1,4.33133,Negative
Microsporidiomycota,GCA_000738915.1,4.27604,Negative
Zoopagomycota,GCA_025603075.1,24.6356,Negative
Microsporidiomycota,GCA_028335825.1,14.3972,Negative
Microsporidiomycota,GCA_000988165.1,5.69075,Negative
Microsporidiomycota,GCA_000383075.1,15.6898,Negative
Microsporidiomycota,GCA_000447185.1,8.5695,Negative
Chytridiomycota,GCA_027600645.1,22.6163,Negative
Chytridiomycota,GCA_025765595.1,49.4585,Negative
Glomeromycota,GCA_003833135.1,170.599,Negative
Olpidiomycota,GCA_017911155.1,28.2446,Negative
Microsporidiomycota,GCA_000803265.1,2.29053,Negative
Microsporidiomycota,GCA_023647555.1,4.2267,Negative
Microsporidiomycota,GCA_002794465.1,7.19147,Negative
Chytridiomycota,GCA_025602915.1,27.8761,Negative
Mucoromycota,GCA_025201805.1,32.7671,Negative
Mucoromycota,GCA_025677815.1,47.6058,Negative
Chytridiomycota,GCA_027600675.1,30.0103,Negative
Chytridiomycota,GCA_027597005.1,40.1923,Negative
Mucoromycota,GCA_001638985.2,53.9392,Negative
Mucoromycota,GCA_022702545.1,48.9814,Negative
Chytridiomycota,GCA_027596945.1,44.0899,Negative
Mucoromycota,GCA_025716855.1,34.8981,Negative
Mucoromycota,GCA_025528865.1,34.7727,Negative
Zoopagomycota,GCA_003614145.1,10.7485,Negative
Zoopagomycota,GCA_025603285.1,18.5503,Negative
Mucoromycota,GCA_000739165.1,41.9129,Negative
Mucoromycota,GCA_015679535.1,40.4187,Negative
Mucoromycota,GCA_016098005.1,39.3966,Negative
Mucoromycota,GCA_015679605.1,32.9136,Negative
Mucoromycota,GCA_015852385.1,41.4217,Negative
Mucoromycota,GCA_015852495.1,38.0942,Negative
Mucoromycota,GCA_025677895.1,36.2049,Negative
Chytridiomycota,GCA_027596195.1,32.0606,Negative
Chytridiomycota,GCA_025602895.1,64.9171,Negative
Chytridiomycota,GCA_027604665.1,23.3039,Negative
Chytridiomycota,GCA_025526995.1,29.4283,Negative
Microsporidiomycota,GCA_001432165.1,5.24841,Negative
Chytridiomycota,GCA_027596845.1,48.2161,Negative
Mucoromycota,GCA_025331425.1,30.4094,Negative
Zoopagomycota,GCA_025201865.1,25.531,Negative
Chytridiomycota,GCA_027604365.1,30.5449,Negative
Chytridiomycota,GCA_027596175.1,23.4501,Negative
Chytridiomycota,GCA_002104985.1,57.0184,Negative
Mucoromycota,GCA_000611695.1,27.4423,Negative
Mucoromycota,GCA_900175165.2,25.6355,Negative
Glomeromycota,GCA_003549995.1,125.863,Negative
Glomeromycota,GCA_019425655.1,98.956,Negative
Glomeromycota,GCA_021464375.1,117.196,Negative
Glomeromycota,GCA_021464405.1,116.806,Negative
Glomeromycota,GCA_021464525.1,117.201,Negative
Chytridiomycota,GCA_027596075.1,48.1495,Negative
Mucoromycota,GCA_024220505.1,50.2572,Negative
Mucoromycota,GCA_002708625.1,25.9724,Negative
Mucoromycota,GCA_000697035.1,38.026,Negative
Mucoromycota,GCA_000149305.1,46.1489,Negative
Mucoromycota,GCA_025529335.1,50.2055,Negative
Mucoromycota,GCA_003325435.1,39.023,Negative
Cryptomycota,GCA_000442015.1,11.8593,Negative
Mucoromycota,GCA_000697055.1,42.5024,Negative
Mucoromycota,GCA_000697495.1,40.7543,Negative
Chytridiomycota,GCA_018985235.1,11.6723,Negative
Zoopagomycota,GCA_003086735.1,43.8966,Negative
Mucoromycota,GCA_025094145.1,38.1985,Negative
Zoopagomycota,GCA_027478575.1,20.0852,Negative
Chytridiomycota,GCA_000182565.2,24.1311,Negative
Chytridiomycota,GCA_006535965.1,22.9374,Negative
Mucoromycota,GCA_025677835.1,26.2359,Negative
Microsporidiomycota,GCA_001887945.1,5.76477,Negative
Zoopagomycota,GCA_005111325.1,55.9545,Negative
Mucoromycota,GCA_002105135.1,30.7454,Negative
Mucoromycota,GCA_000697355.1,29.5654,Negative
Mucoromycota,GCA_013461545.1,26.7558,Negative
Mucoromycota,GCA_023630315.1,28.2622,Negative
Mucoromycota,GCA_023630325.1,28.2676,Negative
Zoopagomycota,GCA_003614755.1,16.2631,Negative
Zoopagomycota,GCA_025201365.1,32.9077,Negative
Chytridiomycota,GCA_006535985.1,26.2442,Negative
Mucoromycota,GCA_025201345.1,34.2522,Negative
Microsporidiomycota,GCA_014805555.1,10.3819,Negative
Mucoromycota,GCA_000787465.1,29.5709,Negative
Chytridiomycota,GCA_027596035.1,26.3286,Negative
Microsporidiomycota,GCA_000316135.1,8.49818,Negative
Microsporidiomycota,GCA_004000155.1,7.56042,Negative
Mucoromycota,GCA_025399195.1,23.0771,Negative
Mucoromycota,GCA_016758905.1,22.0557,Negative
Mucoromycota,GCA_016758895.1,23.1823,Negative
Mucoromycota,GCA_021235465.1,24.6367,Negative
Mucoromycota,GCA_025677805.1,22.5043,Negative
Microsporidiomycota,GCA_000192795.1,6.11869,Negative
Microsporidiomycota,GCA_000231115.1,3.21352,Negative
Zoopagomycota,GCA_001969505.1,28.7004,Negative
Zoopagomycota,GCA_004114245.1,13.9157,Negative
Chytridiomycota,GCA_025765615.1,81.1925,Negative
Mucoromycota,GCA_025766255.1,50.6386,Negative
Basidiomycota,GCA_000006255.1,68.983,Negative
Basidiomycota,GCA_000091045.1,19.05,Negative
Basidiomycota,GCA_000143185.2,38.611,Negative
Basidiomycota,GCA_000149245.3,18.916,Negative
Basidiomycota,GCA_000149385.1,18.519,Negative
Basidiomycota,GCA_000149925.1,81.6,Negative
Basidiomycota,GCA_000151525.2,106.564,Negative
Basidiomycota,GCA_000166175.1,25.201,Negative
Basidiomycota,GCA_000167175.1,29.842,Negative
Basidiomycota,GCA_000169275.1,4.585,Negative
Basidiomycota,GCA_000181695.2,8.955,Negative
Basidiomycota,GCA_000183025.1,26.639,Negative
Basidiomycota,GCA_000185945.1,18.362,Negative
Basidiomycota,GCA_000204055.1,97.683,Negative
Basidiomycota,GCA_000222205.2,20.465,Negative
Basidiomycota,GCA_000223505.1,64.783,Negative
Basidiomycota,GCA_000230245.1,18.139,Negative
Basidiomycota,GCA_000241205.2,13.394,Negative
Basidiomycota,GCA_000258745.1,20.054,Negative
Basidiomycota,GCA_000262775.1,38.73,Negative
Basidiomycota,GCA_000263375.1,9.798,Negative
Basidiomycota,GCA_000264905.1,45.647,Negative
Basidiomycota,GCA_000264995.1,33.07,Negative
Basidiomycota,GCA_000265015.1,69.053,Negative
Basidiomycota,GCA_000271565.1,43.121,Negative
Basidiomycota,GCA_000271585.1,42.885,Negative
Basidiomycota,GCA_000271605.1,56.771,Negative
Basidiomycota,GCA_000271625.1,41.864,Negative
Basidiomycota,GCA_000271645.1,27.988,Negative
Basidiomycota,GCA_000275845.1,39.457,Negative
Basidiomycota,GCA_000286035.1,20.133,Negative
Basidiomycota,GCA_000292625.1,27.601,Negative
Basidiomycota,GCA_000293215.1,24.304,Negative
Basidiomycota,GCA_000296255.1,27.923,Negative
Basidiomycota,GCA_000299215.2,25.048,Negative
Basidiomycota,GCA_000300555.1,31.234,Negative
Basidiomycota,GCA_000300575.1,30.029,Negative
Basidiomycota,GCA_000300575.2,30.287,Negative
Basidiomycota,GCA_000300595.1,43.133,Negative
Basidiomycota,GCA_000313525.1,28.217,Negative
Basidiomycota,GCA_000313545.1,24.832,Negative
Basidiomycota,GCA_000320585.2,33.65,Negative
Basidiomycota,GCA_000320785.2,20.18,Negative
Basidiomycota,GCA_000328475.2,19.642,Negative
Basidiomycota,GCA_000334115.1,34.64,Negative
Basidiomycota,GCA_000334475.1,17.836,Negative
Basidiomycota,GCA_000338015.2,46.384,Negative
Basidiomycota,GCA_000338035.1,44.08,Negative
Basidiomycota,GCA_000342525.1,70.671,Negative
Basidiomycota,GCA_000342545.1,73.047,Negative
Basidiomycota,GCA_000342565.1,56.267,Negative
Basidiomycota,GCA_000342625.1,53.399,Negative
Basidiomycota,GCA_000344635.1,48.244,Negative
Basidiomycota,GCA_000344655.2,39.6,Negative
Basidiomycota,GCA_000344685.1,34.429,Negative
Basidiomycota,GCA_000349305.2,7.655,Negative
Basidiomycota,GCA_000349905.1,35.597,Negative
Basidiomycota,GCA_000355865.1,36.627,Negative
Basidiomycota,GCA_000382605.1,100.245,Negative
Basidiomycota,GCA_000400465.1,9.625,Negative
Basidiomycota,GCA_000403515.1,18.436,Negative
Basidiomycota,GCA_000417875.1,22.963,Negative
Basidiomycota,GCA_000442785.1,22.785,Negative
Basidiomycota,GCA_000464645.1,33.251,Negative
Basidiomycota,GCA_000464975.1,62.683,Negative
Basidiomycota,GCA_000474995.1,115.478,Negative
Basidiomycota,GCA_000488995.1,52.205,Negative
Basidiomycota,GCA_000497225.1,30.432,Negative
Basidiomycota,GCA_000499585.1,16.853,Negative
Basidiomycota,GCA_000500245.1,93.614,Negative
Basidiomycota,GCA_000500775.1,21.556,Negative
Basidiomycota,GCA_000517465.1,17.729,Negative
Basidiomycota,GCA_000524645.1,46.744,Negative
Basidiomycota,GCA_000633895.1,31.008,Negative
Basidiomycota,GCA_000697645.1,57.883,Negative
Basidiomycota,GCA_000697665.1,43.275,Negative
Basidiomycota,GCA_000697685.1,34.343,Negative
Basidiomycota,GCA_000697705.1,45.749,Negative
Basidiomycota,GCA_000708205.1,13.556,Negative
Basidiomycota,GCA_000711695.1,18.704,Negative
Basidiomycota,GCA_000715385.1,39.419,Negative
Basidiomycota,GCA_000738825.1,19.146,Negative
Basidiomycota,GCA_000747765.1,18.081,Negative
Basidiomycota,GCA_000765035.1,33.132,Negative
Basidiomycota,GCA_000766925.2,30.255,Negative
Basidiomycota,GCA_000772675.1,19.724,Negative
Basidiomycota,GCA_000786445.1,17.256,Negative
Basidiomycota,GCA_000787475.1,38.055,Negative
Basidiomycota,GCA_000787515.1,31.621,Negative
Basidiomycota,GCA_000815965.1,28.649,Negative
Basidiomycota,GCA_000819925.1,20.197,Negative
Basidiomycota,GCA_000826855.1,32.128,Negative
Basidiomycota,GCA_000827185.1,35.274,Negative
Basidiomycota,GCA_000827205.1,33.357,Negative
Basidiomycota,GCA_000827215.1,122.312,Negative
Basidiomycota,GCA_000827255.1,36.934,Negative
Basidiomycota,GCA_000827275.1,47.45,Negative
Basidiomycota,GCA_000827315.1,52.312,Negative
Basidiomycota,GCA_000827355.1,36.208,Negative
Basidiomycota,GCA_000827395.1,52.979,Negative
Basidiomycota,GCA_000827415.1,35.468,Negative
Basidiomycota,GCA_000827425.1,52.727,Negative
Basidiomycota,GCA_000827465.1,52.041,Negative
Basidiomycota,GCA_000827475.1,49.101,Negative
Basidiomycota,GCA_000827485.1,35.83,Negative
Basidiomycota,GCA_000827495.1,46.523,Negative
Basidiomycota,GCA_000832265.1,29.698,Negative
Basidiomycota,GCA_000832345.2,42.292,Negative
Basidiomycota,GCA_000835745.1,17.532,Negative
Basidiomycota,GCA_000835755.1,17.564,Negative
Basidiomycota,GCA_000835765.1,17.372,Negative
Basidiomycota,GCA_000835815.1,17.378,Negative
Basidiomycota,GCA_000836315.1,17.33,Negative
Basidiomycota,GCA_000836335.1,17.486,Negative
Basidiomycota,GCA_000836355.1,17.739,Negative
Basidiomycota,GCA_000836375.1,17.324,Negative
Basidiomycota,GCA_000836455.1,17.344,Negative
Basidiomycota,GCA_000855695.1,17.39,Negative
Basidiomycota,GCA_000875795.1,17.395,Negative
Basidiomycota,GCA_000875815.1,17.647,Negative
Basidiomycota,GCA_000875855.1,17.358,Negative
Basidiomycota,GCA_000931965.1,19.969,Negative
Basidiomycota,GCA_000934385.1,31.547,Negative
Basidiomycota,GCA_000934395.1,33.507,Negative
Basidiomycota,GCA_000935105.1,18.033,Negative
Basidiomycota,GCA_000950635.1,30.48,Negative
Basidiomycota,GCA_000987905.1,23.636,Negative
Basidiomycota,GCA_000988805.1,20.275,Negative
Basidiomycota,GCA_000988875.2,20.684,Negative
Basidiomycota,GCA_001010845.1,20.068,Negative
Basidiomycota,GCA_001020605.1,44.368,Negative
Basidiomycota,GCA_001179765.1,69.594,Negative
Basidiomycota,GCA_001191645.1,79.388,Negative
Basidiomycota,GCA_001243155.1,19.428,Negative
Basidiomycota,GCA_001244265.2,33.123,Negative
Basidiomycota,GCA_001255795.1,20.811,Negative
Basidiomycota,GCA_001263375.1,71.016,Negative
Basidiomycota,GCA_001264625.1,7.58,Negative
Basidiomycota,GCA_001264635.1,7.459,Negative
Basidiomycota,GCA_001264665.1,7.54,Negative
Basidiomycota,GCA_001264685.1,7.658,Negative
Basidiomycota,GCA_001264705.1,7.522,Negative
Basidiomycota,GCA_001264715.1,7.557,Negative
Basidiomycota,GCA_001264725.1,7.259,Negative
Basidiomycota,GCA_001264765.1,7.248,Negative
Basidiomycota,GCA_001264785.1,8.338,Negative
Basidiomycota,GCA_001264795.1,8.883,Negative
Basidiomycota,GCA_001264805.1,8.939,Negative
Basidiomycota,GCA_001264815.1,8.938,Negative
Basidiomycota,GCA_001264865.1,15.199,Negative
Basidiomycota,GCA_001264875.1,13.685,Negative
Basidiomycota,GCA_001264885.1,8.099,Negative
Basidiomycota,GCA_001264895.1,14.334,Negative
Basidiomycota,GCA_001264925.1,7.542,Negative
Basidiomycota,GCA_001264965.1,8.416,Negative
Basidiomycota,GCA_001264975.1,8.158,Negative
Basidiomycota,GCA_001264985.1,7.833,Negative
Basidiomycota,GCA_001265015.1,7.606,Negative
Basidiomycota,GCA_001265045.1,7.873,Negative
Basidiomycota,GCA_001265055.1,13.835,Negative
Basidiomycota,GCA_001265065.1,7.784,Negative
Basidiomycota,GCA_001278385.1,8.15,Negative
Basidiomycota,GCA_001302255.2,37.404,Negative
Basidiomycota,GCA_001304625.1,38.56,Negative
Basidiomycota,GCA_001329695.1,20.777,Negative
Basidiomycota,GCA_001373355.1,20.502,Negative
Basidiomycota,GCA_001444555.1,24.807,Negative
Basidiomycota,GCA_001456015.1,33.359,Negative
Basidiomycota,GCA_001457895.1,27.491,Negative
Basidiomycota,GCA_001457915.1,26.049,Negative
Basidiomycota,GCA_001457935.1,26.186,Negative
Basidiomycota,GCA_001457955.1,27.801,Negative
Basidiomycota,GCA_001457995.1,27.328,Negative
Basidiomycota,GCA_001458015.1,26.553,Negative
Basidiomycota,GCA_001466705.2,59.674,Negative
Basidiomycota,GCA_001468955.1,20.878,Negative
Basidiomycota,GCA_001541205.1,19.391,Negative
Basidiomycota,GCA_001542265.1,20.98,Negative
Basidiomycota,GCA_001542305.1,20.638,Negative
Basidiomycota,GCA_001562095.1,45.911,Negative
Basidiomycota,GCA_001599475.1,38.382,Negative
Basidiomycota,GCA_001599495.1,19.531,Negative
Basidiomycota,GCA_001599735.1,20.606,Negative
Basidiomycota,GCA_001599955.1,21.259,Negative
Basidiomycota,GCA_001600055.1,19.695,Negative
Basidiomycota,GCA_001600115.1,20.399,Negative
Basidiomycota,GCA_001600135.1,20.349,Negative
Basidiomycota,GCA_001600155.1,20.225,Negative
Basidiomycota,GCA_001600175.1,20.885,Negative
Basidiomycota,GCA_001600215.1,20.286,Negative
Basidiomycota,GCA_001600355.1,17.968,Negative
Basidiomycota,GCA_001600395.1,28.41,Negative
Basidiomycota,GCA_001600615.1,20.475,Negative
Basidiomycota,GCA_001600655.1,19.185,Negative
Basidiomycota,GCA_001600775.1,7.534,Negative
Basidiomycota,GCA_001600795.1,8.358,Negative
Basidiomycota,GCA_001600835.1,7.567,Negative
Basidiomycota,GCA_001612595.1,43.602,Negative
Basidiomycota,GCA_001624995.1,66.403,Negative
Basidiomycota,GCA_001630345.1,28.798,Negative
Basidiomycota,GCA_001630475.1,34.877,Negative
Basidiomycota,GCA_001632345.1,31.94,Negative
Basidiomycota,GCA_001632355.1,33.846,Negative
Basidiomycota,GCA_001632365.1,39.035,Negative
Basidiomycota,GCA_001632375.1,71.697,Negative
Basidiomycota,GCA_001632425.1,34.347,Negative
Basidiomycota,GCA_001632435.1,32.837,Negative
Basidiomycota,GCA_001632445.1,45.383,Negative
Basidiomycota,GCA_001652835.1,131.201,Negative
Basidiomycota,GCA_001654535.1,20.671,Negative
Basidiomycota,GCA_001660065.1,20.622,Negative
Basidiomycota,GCA_001662005.1,20.209,Negative
Basidiomycota,GCA_001676635.1,24.385,Negative
Basidiomycota,GCA_001679825.1,52.476,Negative
Basidiomycota,GCA_001682475.1,30.784,Negative
Basidiomycota,GCA_001687445.1,33.955,Negative
Basidiomycota,GCA_001691755.2,19.662,Negative
Basidiomycota,GCA_001691765.1,67.236,Negative
Basidiomycota,GCA_001691835.3,35.297,Negative
Basidiomycota,GCA_001700625.1,40.766,Negative
Basidiomycota,GCA_001706745.1,95.22,Negative
Basidiomycota,GCA_001706785.1,105.068,Negative
Basidiomycota,GCA_001706815.1,95.077,Negative
Basidiomycota,GCA_001706825.1,95.12,Negative
Basidiomycota,GCA_001707035.1,95.126,Negative
Basidiomycota,GCA_001707045.1,95.088,Negative
Basidiomycota,GCA_001707075.1,93.718,Negative
Basidiomycota,GCA_001707095.1,95.128,Negative
Basidiomycota,GCA_001707215.1,99.592,Negative
Basidiomycota,GCA_001707295.1,93.666,Negative
Basidiomycota,GCA_001707345.1,95.113,Negative
Basidiomycota,GCA_001707355.1,93.541,Negative
Basidiomycota,GCA_001707385.1,94.82,Negative
Basidiomycota,GCA_001707415.1,95.122,Negative
Basidiomycota,GCA_001707655.1,94.153,Negative
Basidiomycota,GCA_001717165.1,43.596,Negative
Basidiomycota,GCA_001720155.1,19.894,Negative
Basidiomycota,GCA_001720195.2,16.179,Negative
Basidiomycota,GCA_001720205.1,20.254,Negative
Basidiomycota,GCA_001720235.1,20.19,Negative
Basidiomycota,GCA_001720245.2,16.328,Negative
Basidiomycota,GCA_001735935.1,19.607,Negative
Basidiomycota,GCA_001736075.1,24.231,Negative
Basidiomycota,GCA_001736105.1,21.322,Negative
Basidiomycota,GCA_001736125.1,23.77,Negative
Basidiomycota,GCA_001736155.1,20.063,Negative
Basidiomycota,GCA_001736185.1,19.929,Negative
Basidiomycota,GCA_001736195.1,22.572,Negative
Basidiomycota,GCA_001736215.1,20.133,Negative
Basidiomycota,GCA_001742905.1,65.765,Negative
Basidiomycota,GCA_001748505.1,23.207,Negative
Basidiomycota,GCA_001752585.1,24.586,Negative
Basidiomycota,GCA_001752605.1,42.267,Negative
Basidiomycota,GCA_001752625.1,20.305,Negative
Basidiomycota,GCA_001752645.1,40.277,Negative
Basidiomycota,GCA_001792895.1,53.435,Negative
Basidiomycota,GCA_001855635.1,60.325,Negative
Basidiomycota,GCA_001889225.1,27.77,Negative
Basidiomycota,GCA_001895945.1,39.699,Negative
Basidiomycota,GCA_001899475.2,28.391,Negative
Basidiomycota,GCA_001914285.1,16.31,Negative
Basidiomycota,GCA_001931775.1,45.34,Negative
Basidiomycota,GCA_001936605.2,74.291,Negative
Basidiomycota,GCA_001937815.1,43.857,Negative
Basidiomycota,GCA_001939255.1,36.304,Negative
Basidiomycota,GCA_001950515.1,49.164,Negative
Basidiomycota,GCA_001956935.2,34.416,Negative
Basidiomycota,GCA_001969225.1,43.152,Negative
Basidiomycota,GCA_001972285.1,38.543,Negative
Basidiomycota,GCA_001972365.1,24.614,Negative
Basidiomycota,GCA_001983365.1,71.463,Negative
Basidiomycota,GCA_001983385.1,36.627,Negative
Basidiomycota,GCA_001986395.2,44.363,Negative
Basidiomycota,GCA_002000105.1,40.928,Negative
Basidiomycota,GCA_002003045.1,38.941,Negative
Basidiomycota,GCA_002008925.1,65.184,Negative
Basidiomycota,GCA_002008935.1,68.656,Negative
Basidiomycota,GCA_002008965.1,69.593,Negative
Basidiomycota,GCA_002092935.1,32.346,Negative
Basidiomycota,GCA_002092955.1,43.183,Negative
Basidiomycota,GCA_002102565.1,17.466,Negative
Basidiomycota,GCA_002105065.1,19.786,Negative
Basidiomycota,GCA_002117355.1,39.84,Negative
Basidiomycota,GCA_002157005.1,44.509,Negative
Basidiomycota,GCA_002157015.1,57.864,Negative
Basidiomycota,GCA_002157025.1,70.652,Negative
Basidiomycota,GCA_002157035.1,79.355,Negative
Basidiomycota,GCA_002157085.1,91.484,Negative
Basidiomycota,GCA_002195955.1,37.609,Negative
Basidiomycota,GCA_002195965.1,36.654,Negative
Basidiomycota,GCA_002215705.1,18.341,Negative
Basidiomycota,GCA_002215745.1,18.429,Negative
Basidiomycota,GCA_002215755.1,18.363,Negative
Basidiomycota,GCA_002215765.1,18.637,Negative
Basidiomycota,GCA_002215775.1,18.548,Negative
Basidiomycota,GCA_002215825.1,18.854,Negative
Basidiomycota,GCA_002215835.1,18.466,Negative
Basidiomycota,GCA_002215855.1,18.185,Negative
Basidiomycota,GCA_002215885.1,18.461,Negative
Basidiomycota,GCA_002216205.1,19.05,Negative
Basidiomycota,GCA_002216725.1,18.914,Negative
Basidiomycota,GCA_002217545.1,18.082,Negative
Basidiomycota,GCA_002220035.1,17.987,Negative
