ACC,EVE_Count
GCA_004918915.1,0
GCA_004918925.1,0
GCA_004918985.1,0
GCA_004918995.1,0
GCA_004919005.1,0
GCA_004919705.1,0
GCA_005059875.1,0
GCA_005281665.1,0
GCA_005298045.1,0
GCA_005387725.1,0
GCA_005498985.1,0
GCA_006149155.1,0
GCA_006352295.1,0
GCA_006352305.1,0
GCA_006491665.1,0
GCA_006506795.2,0
GCA_006680135.1,0
GCA_006992865.1,0
GCA_007026445.1,0
GCA_007896445.1,0
GCA_007990605.1,0
GCA_008271545.1,0
GCA_008355005.1,0
GCA_008368385.1,0
GCA_008520325.1,0
GCA_008522505.1,0
GCA_008694245.1,0
GCA_008973685.1,0
GCA_009078325.1,0
GCA_009602455.1,0
GCA_009650685.1,0
GCA_009733575.1,0
GCA_009746445.1,0
GCA_009746475.1,0
GCA_009746485.1,0
GCA_009746505.1,0
GCA_009806315.1,0
GCA_009833065.1,0
GCA_009935795.1,0
GCA_009938135.1,0
GCA_010065285.1,0
GCA_010065295.1,0
GCA_010065305.1,0
GCA_010065315.1,0
GCA_010065385.1,0
GCA_010065405.1,0
GCA_010232095.1,0
GCA_010233705.1,0
GCA_010233735.1,0
GCA_010577765.1,0
GCA_010758995.1,0
GCA_011032875.1,0
GCA_011057475.1,0
GCA_011057515.1,0
GCA_011057545.1,0
GCA_011057555.1,0
GCA_011057565.1,0
GCA_011750625.1,0
GCA_011750755.1,0
GCA_011800875.2,0
GCA_011801205.1,0
GCA_012064365.1,0
GCA_012655175.1,0
GCA_012922605.1,0
GCA_012922615.1,0
GCA_012922625.1,0
GCA_012922635.1,0
GCA_012922685.1,0
GCA_012922695.1,0
GCA_012922715.1,0
GCA_012922725.1,0
GCA_012922765.1,0
GCA_012922805.1,0
GCA_012922825.1,0
GCA_012922835.1,0
GCA_012922885.1,0
GCA_012932095.1,0
GCA_012932865.1,0
GCA_012979565.1,0
GCA_012980525.1,0
GCA_012980535.1,0
GCA_013030385.1,0
GCA_013030395.1,0
GCA_013030405.1,0
GCA_013030415.1,0
GCA_013036305.1,0
GCA_013036355.1,0
GCA_013036365.1,0
GCA_013036385.1,0
GCA_013036445.1,0
GCA_013036475.1,0
GCA_013036505.1,0
GCA_013036515.1,0
GCA_013036525.1,0
GCA_013036595.1,0
GCA_013036615.1,0
GCA_013036655.1,0
GCA_013036665.1,0
GCA_013036715.1,0
GCA_013036735.1,0
GCA_013036755.1,0
GCA_013036805.1,0
GCA_013036825.1,0
GCA_013036835.1,0
GCA_013036895.1,0
GCA_013036905.1,0
GCA_013036955.1,0
GCA_013053245.1,0
GCA_013090125.1,0
GCA_013368295.1,0
GCA_013368445.1,0
GCA_013376435.1,0
GCA_013387245.1,0
GCA_013387255.1,0
GCA_013387415.1,0
GCA_013423385.1,0
GCA_013427175.2,0
GCA_013461525.1,0
GCA_014058305.1,0
GCA_014461115.1,0
GCA_014461125.1,0
GCA_014461135.1,0
GCA_014462655.1,0
GCA_014462675.1,0
GCA_014466165.1,0
GCA_014493585.1,0
GCA_014805725.1,0
GCA_014872705.1,0
GCA_014900015.1,0
GCA_014904835.1,0
GCA_014904855.1,0
GCA_014904935.1,0
GCA_014904945.1,0
GCA_014904975.1,0
GCA_014904985.1,0
GCA_014905825.1,0
GCA_014925785.1,0
GCA_014925795.1,0
GCA_014925825.1,0
GCA_014925845.1,0
GCA_014964225.1,0
GCA_015039355.1,0
GCA_015039365.1,0
GCA_015039395.1,0
GCA_015039405.1,0
GCA_015178925.1,0
GCA_015178975.1,0
GCA_015179015.1,0
GCA_015179125.1,0
GCA_015341985.1,0
GCA_015342415.1,0
GCA_015476405.1,0
GCA_015484465.1,0
GCA_015484485.1,0
GCA_015484515.1,0
GCA_015501535.1,0
GCA_015501585.1,0
GCA_015501595.1,0
GCA_015501985.1,0
GCA_015584085.1,0
GCA_015657495.1,0
GCA_015708705.1,0
GCA_015832375.1,0
GCA_015951145.1,0
GCA_015956445.1,0
GCA_016068325.1,0
GCA_016584205.1,0
GCA_016584345.1,0
GCA_016617785.1,0
GCA_016617935.1,0
GCA_016617945.1,0
GCA_016628065.1,0
GCA_016628075.1,0
GCA_016628085.1,0
GCA_016647635.1,0
GCA_016647645.1,0
GCA_016647685.1,0
GCA_016647745.1,0
GCA_016647785.1,0
GCA_016695465.1,0
GCA_016695475.1,0
GCA_016695485.1,0
GCA_016758755.1,0
GCA_016758765.1,0
GCA_016758775.1,0
GCA_016758785.1,0
GCA_016767475.1,0
GCA_016800925.1,0
GCA_016801325.1,0
GCA_016808315.1,0
GCA_016906435.1,0
GCA_017312325.1,0
GCA_017499595.2,0
GCA_017654745.1,0
GCA_017654825.1,0
GCA_018153955.1,0
GCA_018153985.1,0
GCA_018154035.1,0
GCA_018154095.1,0
GCA_018154105.1,0
GCA_018154185.1,0
GCA_018154205.1,0
GCA_018154295.1,0
GCA_018154385.1,0
GCA_018154395.1,0
GCA_018154425.1,0
GCA_018154495.1,0
GCA_018154565.1,0
GCA_018154595.1,0
GCA_018154645.1,0
GCA_018154685.1,0
GCA_018154715.1,0
GCA_018154785.1,0
GCA_018154835.1,0
GCA_018154895.1,0
GCA_018154905.1,0
GCA_018154945.1,0
GCA_018687845.1,0
GCA_018854895.1,0
GCA_018924745.1,0
GCA_019059545.1,0
GCA_019112545.1,0
GCA_019142945.1,0
GCA_019142955.1,0
GCA_019142965.1,0
GCA_019142975.1,0
GCA_019143045.1,0
GCA_019143055.1,0
GCA_019143065.1,0
GCA_019143075.1,0
GCA_019143085.1,0
GCA_019143235.1,0
GCA_019143245.1,0
GCA_019143255.1,0
GCA_019143275.1,0
GCA_019143295.1,0
GCA_019143345.1,0
GCA_019143355.1,0
GCA_019143365.1,0
GCA_019143375.1,0
GCA_019143385.1,0
GCA_019143565.1,0
GCA_019143575.1,0
GCA_019143605.1,0
GCA_019143615.1,0
GCA_019143625.1,0
GCA_019189345.1,0
GCA_019189395.1,0
GCA_019189415.1,0
GCA_019189475.1,0
GCA_019189485.1,0
GCA_019189525.1,0
GCA_019189545.1,0
GCA_019189595.1,0
GCA_019189665.1,0
GCA_019189675.1,0
GCA_019189755.1,0
GCA_019189785.1,0
GCA_019189795.1,0
GCA_019189885.1,0
GCA_019189905.1,0
GCA_019189915.1,0
GCA_019189975.1,0
GCA_019189985.1,0
GCA_019189995.1,0
GCA_019190015.1,0
GCA_019190035.1,0
GCA_019190125.1,0
GCA_019190135.1,0
GCA_019190145.1,0
GCA_019190235.1,0
GCA_019190245.1,0
GCA_019190265.1,0
GCA_019190345.1,0
GCA_019190365.1,0
GCA_019190375.1,0
GCA_019190385.1,0
GCA_019190495.1,0
GCA_019190505.1,0
GCA_019190525.1,0
GCA_019190585.1,0
GCA_019190605.1,0
GCA_019190625.1,0
GCA_019190635.1,0
GCA_019190705.1,0
GCA_019190745.1,0
GCA_019190765.1,0
GCA_019190795.1,0
GCA_019190805.1,0
GCA_019190885.1,0
GCA_019190895.1,0
GCA_019190905.1,0
GCA_019190935.1,0
GCA_019190965.1,0
GCA_019191065.1,0
GCA_019191075.1,0
GCA_019191155.1,0
GCA_019201745.1,0
GCA_019303655.1,0
GCA_019358815.1,0
GCA_019395275.1,0
GCA_019395345.1,0
GCA_019426095.1,0
GCA_019616915.1,0
GCA_019616975.1,0
GCA_019623665.1,0
GCA_019623675.1,0
GCA_019627685.1,0
GCA_019627725.1,0
GCA_019627735.1,0
GCA_019627745.1,0
GCA_019627755.1,0
GCA_019632265.1,0
GCA_019632275.1,0
GCA_019632285.1,0
GCA_019632295.1,0
GCA_019632305.1,0
GCA_019633405.1,0
GCA_019633425.1,0
GCA_019633455.1,0
GCA_019633465.1,0
GCA_019633485.1,0
GCA_019633495.1,0
GCA_019633535.1,0
GCA_019633545.1,0
GCA_019633555.1,0
GCA_019633565.1,0
GCA_019633595.1,0
GCA_019671035.1,0
GCA_019671115.1,0
GCA_019677325.2,0
GCA_019693315.1,0
GCA_019721455.1,0
GCA_019721835.1,0
GCA_019775285.1,0
GCA_019775365.1,0
GCA_019775375.1,0
GCA_019775385.1,0
GCA_019775485.1,0
GCA_019775515.1,0
GCA_019775595.1,0
GCA_019775605.1,0
GCA_019802805.1,0
GCA_019802815.1,0
GCA_019802825.1,0
GCA_019802895.1,0
GCA_019802905.1,0
GCA_019802915.1,0
GCA_019802925.1,0
GCA_019803015.1,0
GCA_019805405.1,0
GCA_019857685.1,0
GCA_019904355.1,0
GCA_019908695.1,0
GCA_019908715.1,0
GCA_019914985.1,0
GCA_019915015.1,0
GCA_019915035.1,0
GCA_019923515.1,0
GCA_019926025.1,0
GCA_019969275.1,0
GCA_019969285.1,0
GCA_019969295.1,0
GCA_019970125.1,0
GCA_019970135.1,0
GCA_019970145.1,0
GCA_019970155.1,0
GCA_019970185.1,0
GCA_019970275.1,0
GCA_019970285.1,0
GCA_019970295.1,0
GCA_019970315.1,0
GCA_019970345.1,0
GCA_019970415.1,0
GCA_019970445.1,0
GCA_019970455.1,0
GCA_019970465.1,0
GCA_019970475.1,0
GCA_019970565.1,0
GCA_019970585.1,0
GCA_019970605.1,0
GCA_019970615.1,0
GCA_019970625.1,0
GCA_019970715.1,0
GCA_019970725.1,0
GCA_019970755.1,0
GCA_019970785.1,0
GCA_019970795.1,0
GCA_019970885.1,0
GCA_019972555.1,0
GCA_019973155.2,0
GCA_020085095.1,0
GCA_020232755.1,0
GCA_020736565.1,0
GCA_020736865.1,0
GCA_020827535.1,0
GCA_020975435.1,0
GCA_020975485.1,0
GCA_020975495.1,0
GCA_020975525.1,0
GCA_020975545.1,0
GCA_020975565.1,0
GCA_020975585.1,0
GCA_020975605.1,0
GCA_020975615.1,0
GCA_020975645.1,0
GCA_020975665.1,0
GCA_020975675.1,0
GCA_020975705.1,0
GCA_020976605.1,0
GCA_021014935.1,0
GCA_021014945.1,0
GCA_021015755.1,0
GCA_021018615.1,0
GCA_021029095.1,0
GCA_021029105.1,0
GCA_021052385.1,0
GCA_021399455.1,0
GCA_021524915.1,0
GCA_021525005.1,0
GCA_021525015.1,0
GCA_021525025.1,0
GCA_021525775.1,0
GCA_021527035.1,0
GCA_021527695.1,0
GCA_021527775.1,0
GCA_021654155.1,0
GCA_021901655.1,0
GCA_021901695.1,0
GCA_022160275.1,0
GCA_022160315.1,0
GCA_022160335.1,0
GCA_022160365.1,0
GCA_022264815.1,0
GCA_022264835.1,0
GCA_022315185.1,0
GCA_022376435.1,0
GCA_022376455.1,0
GCA_022376525.1,0
GCA_022376545.1,0
GCA_022376555.1,0
GCA_022385755.1,0
GCA_022385765.1,0
GCA_022385825.1,0
GCA_022457215.2,0
GCA_022496185.1,0
GCA_022496195.1,0
GCA_022496205.1,0
GCA_022496225.1,0
GCA_022505985.1,0
GCA_022505995.1,0
GCA_022506005.1,0
GCA_022506015.1,0
GCA_022506025.1,0
GCA_022506055.1,0
GCA_022506095.1,0
GCA_022506105.1,0
GCA_022575935.1,0
GCA_022592445.1,0
GCA_022598595.1,0
GCA_022598625.1,0
GCA_022598655.1,0
GCA_022598685.1,0
GCA_022605405.1,0
GCA_022606055.1,0
GCA_022606095.1,0
GCA_022606135.1,0
GCA_022606155.1,0
GCA_022606195.1,0
GCA_022606215.1,0
GCA_022606255.1,0
GCA_022702565.1,0
GCA_022702585.1,0
GCA_022702605.1,0
GCA_022702625.1,0
GCA_022702645.1,0
GCA_022749175.1,0
GCA_022813035.1,0
GCA_022813105.1,0
GCA_022813745.1,0
GCA_022814645.1,0
GCA_022817825.1,0
GCA_022817875.1,0
GCA_022818035.1,0
GCA_022818075.1,0
GCA_022832995.1,0
GCA_022835575.1,0
GCA_022835595.1,0
GCA_022835615.1,0
GCA_022835635.1,0
GCA_022835655.1,0
GCA_022836635.1,0
GCA_022884055.1,0
GCA_022963115.1,0
GCA_022963125.1,0
GCA_022963135.1,0
GCA_023014335.1,0
GCA_023014345.1,0
GCA_023014395.1,0
GCA_023014435.1,0
GCA_023014455.1,0
GCA_023014475.1,0
GCA_023078535.2,0
GCA_023079105.1,0
GCA_023079125.1,0
GCA_023079135.1,0
GCA_023079145.1,0
GCA_023079155.1,0
GCA_023079165.1,0
GCA_023212605.1,0
GCA_023212615.1,0
GCA_023212635.2,0
GCA_023212685.1,0
GCA_023212695.1,0
GCA_023212755.1,0
GCA_023212765.1,0
GCA_023212835.1,0
GCA_023213265.1,0
GCA_023273805.1,0
GCA_023373805.1,0
GCA_023508725.1,0
GCA_023508785.1,0
GCA_023510035.1,0
GCA_023510055.1,0
GCA_023547045.1,0
GCA_023627855.1,0
GCA_023627895.1,0
GCA_023628155.1,0
GCA_023628175.1,0
GCA_023628195.1,0
GCA_023628235.1,0
GCA_023628275.1,0
GCA_023629955.1,0
GCA_023630015.1,0
GCA_023630035.1,0
GCA_023630055.1,0
GCA_023630075.1,0
GCA_023630135.1,0
GCA_023650535.1,0
GCA_023650555.1,0
GCA_023650575.1,0
GCA_023650595.1,0
GCA_023748715.1,0
GCA_023748725.1,0
GCA_023748735.1,0
GCA_023748765.1,0
GCA_023748825.1,0
GCA_023853785.1,0
GCA_023853805.1,0
GCA_023968905.1,0
GCA_024115145.1,0
GCA_024184655.1,0
GCA_024195665.1,0
GCA_024271845.1,0
GCA_024271935.1,0
GCA_024305745.1,0
GCA_024321985.1,0
GCA_024322255.1,0
GCA_024343385.1,0
GCA_024343405.1,0
GCA_024345305.1,0
GCA_024345325.1,0
GCA_024373065.1,0
GCA_024498975.1,0
GCA_024500305.1,0
GCA_024509395.1,0
GCA_024613145.1,0
GCA_024613165.1,0
GCA_024613185.1,0
GCA_024663415.1,0
GCA_024663435.1,0
GCA_024663475.1,0
GCA_024663515.1,0
GCA_024713535.1,0
GCA_024721195.1,0
GCA_024734325.1,0
GCA_024734855.1,0
GCA_024748845.1,0
GCA_025169535.1,0
GCA_025169555.1,0
GCA_025174535.1,0
GCA_025200755.1,0
GCA_025201825.1,0
GCA_025201895.1,0
GCA_025371055.2,0
GCA_025502605.1,0
GCA_025502615.1,0
GCA_025502725.1,0
GCA_025502745.1,0
GCA_025502755.1,0
GCA_025502865.1,0
GCA_025502885.1,0
GCA_025502915.1,0
GCA_025502925.1,0
GCA_025502945.1,0
GCA_025528855.1,0
GCA_025529315.1,0
GCA_025529325.1,0
GCA_025529565.1,0
GCA_025529955.1,0
GCA_025531435.1,0
GCA_025531515.1,0
GCA_025617555.3,0
GCA_025738555.1,0
GCA_025758675.1,0
GCA_025769895.1,0
GCA_025782845.1,0
GCA_025815895.1,0
GCA_025854295.1,0
GCA_025869475.1,0
GCA_025869495.1,0
GCA_025882075.1,0
GCA_026008595.1,0
GCA_026119225.1,0
GCA_026210745.1,0
GCA_026212265.1,0
GCA_026258425.1,0
GCA_026283605.1,0
GCA_026538315.1,0
GCA_026538325.1,0
GCA_026538335.1,0
GCA_026538345.1,0
GCA_026538355.1,0
GCA_026538395.1,0
GCA_026538405.1,0
GCA_026538415.1,0
GCA_026743855.1,0
GCA_026914185.1,0
GCA_026914245.1,0
GCA_027604765.1,0
GCA_027604795.1,0
GCA_027604815.1,0
GCA_027604835.1,0
GCA_027604855.1,0
GCA_027604875.1,0
GCA_027627235.1,0
GCA_027627275.1,0
GCA_027627325.1,0
GCA_027886305.1,0
GCA_027886315.1,0
GCA_027886325.1,0
GCA_027886345.1,0
GCA_027886465.1,0
GCA_027886495.1,0
GCA_027886635.1,0
GCA_027886695.1,0
GCA_027886735.1,0
GCA_027886755.1,0
GCA_027887095.1,0
GCA_027917355.1,0
GCA_027917365.1,0
GCA_027917475.1,0
GCA_027917485.1,0
GCA_027917575.1,0
GCA_027919835.1,0
GCA_027919855.1,0
GCA_027921405.1,0
GCA_027921425.1,0
GCA_027924225.1,0
GCA_028011325.1,0
GCA_028011355.1,0
GCA_028011485.1,0
GCA_028551335.1,0
GCA_028554645.1,0
GCA_028828615.1,0
GCA_028828645.1,0
GCA_028975465.1,0
GCA_028982725.1,0
GCA_029203975.1,0
GCA_029203985.1,0
GCA_029204075.1,0
GCA_029204085.1,0
GCA_029204335.1,0
GCA_029233265.1,0
GCA_029281405.1,0
GCA_029281435.1,0
GCA_029281465.1,0
GCA_029281495.1,0
GCA_029281795.1,0
GCA_029282125.1,0
GCA_029282135.1,0
GCA_029282285.1,0
GCA_029282495.1,0
GCA_029289555.1,0
GCA_029289565.1,0
GCA_029320655.1,0
GCA_029372045.1,0
GCA_029378245.1,0
GCA_029378255.1,0
GCA_029378375.1,0
GCA_029378385.1,0
GCA_029378395.1,0
GCA_029448575.1,0
GCA_029448655.1,0
GCA_029449215.1,0
GCA_029449255.1,0
GCA_029449265.1,0
GCA_029467795.1,0
GCA_029467805.1,0
GCA_029532415.1,0
GCA_029542765.1,0
GCA_029542785.1,0
GCA_029542805.1,0
GCA_029542825.1,0
GCA_029542845.1,0
GCA_029542865.1,0
GCA_029542885.1,0
GCA_029542905.1,0
GCA_029542925.1,0
GCA_029542945.1,0
GCA_029542965.1,0
GCA_029542985.1,0
GCA_029603245.1,0
GCA_029618625.1,0
GCA_029618635.1,0
GCA_029633885.1,0
GCA_029634005.1,0
GCA_029694785.1,0
GCA_029747585.1,0
GCA_029747595.1,0
GCA_029783445.1,0
GCA_029852705.2,0
GCA_029873615.1,0
GCA_029874165.1,0
GCA_029874175.1,0
GCA_029945375.1,0
GCA_029959215.1,0
GCA_030039215.1,0
GCA_030039245.1,0
GCA_030039255.1,0
GCA_030039265.1,0
GCA_030039275.1,0
GCA_030142165.1,0
GCA_030246695.1,0
GCA_030246715.1,0
GCA_030347605.1,0
GCA_030407015.1,0
GCA_030407055.1,0
GCA_030407065.1,0
GCA_030411785.1,0
GCA_030435615.1,0
GCA_030435635.1,0
GCA_030435655.1,0
GCA_030578095.1,0
GCA_030708415.1,0
GCA_030770075.1,0
GCA_030770125.1,0
GCA_030826665.1,0
GCA_030826685.1,0
GCA_030849465.1,0
GCA_030867695.1,0
GCA_030913545.1,0
GCA_030983975.1,0
GCA_031213555.1,0
GCA_031214725.1,0
GCA_031326905.1,0
GCA_031840755.1,0
GCA_031840765.1,0
GCA_031840775.1,0
GCA_031840785.1,0
GCA_031840795.1,0
GCA_031840855.1,0
GCA_031840865.1,0
GCA_031840875.1,0
GCA_031840885.1,0
GCA_031840895.1,0
GCA_031840955.1,0
GCA_031840965.1,0
GCA_031840975.1,0
GCA_031840985.1,0
GCA_031840995.1,0
GCA_031841035.1,0
GCA_031841055.1,0
GCA_031841085.1,0
GCA_031841105.1,0
GCA_031841185.1,0
GCA_031841195.1,0
GCA_031841215.1,0
GCA_031841235.1,0
GCA_031841255.1,0
GCA_031841275.1,0
GCA_031841295.1,0
GCA_031841315.1,0
GCA_031841325.1,0
GCA_031841345.1,0
GCA_031841365.1,0
GCA_031841405.1,0
GCA_031841415.1,0
GCA_031841435.1,0
GCA_031841465.1,0
GCA_031841475.1,0
GCA_031841495.1,0
GCA_031841525.1,0
GCA_031841545.1,0
GCA_031841575.1,0
GCA_031841585.1,0
GCA_031841605.1,0
GCA_031841635.1,0
GCA_031841655.1,0
GCA_031841665.1,0
GCA_031841685.1,0
GCA_031841695.1,0
GCA_031841715.1,0
GCA_031841745.1,0
GCA_031841765.1,0
GCA_031841795.1,0
GCA_031841805.1,0
GCA_031841825.1,0
GCA_031841845.1,0
GCA_031841865.1,0
GCA_031841885.1,0
GCA_031841915.1,0
GCA_031841935.1,0
GCA_031841945.1,0
GCA_031841975.1,0
GCA_031841985.1,0
GCA_031842005.1,0
GCA_032158125.1,0
GCA_032158425.1,0
GCA_032158505.1,0
GCA_032464415.1,0
GCA_032719295.1,0
GCA_032767855.1,0
GCA_032768795.1,0
GCA_033032035.1,0
GCA_033032055.1,0
GCA_033032075.1,0
GCA_033032605.1,0
GCA_033032785.1,0
GCA_033439235.1,0
GCA_033439255.1,0
GCA_033458335.1,0
GCA_033734175.1,0
GCA_033734185.1,0
GCA_033734195.1,0
GCA_033734205.1,0
GCA_033734215.1,0
GCA_033734935.1,0
GCA_033734955.1,0
GCA_033734975.1,0
GCA_033734995.1,0
GCA_033735015.1,0
GCA_033735035.1,0
GCA_033735055.1,0
GCA_033735075.1,0
GCA_033735095.1,0
GCA_033735115.1,0
GCA_033735135.1,0
GCA_033735155.1,0
GCA_033735175.1,0
GCA_033735195.1,0
GCA_033735215.1,0
GCA_033735235.1,0
GCA_033735255.1,0
GCA_033735275.1,0
GCA_033735295.1,0
GCA_033735315.1,0
GCA_033735335.1,0
GCA_033735355.1,0
GCA_033735375.1,0
GCA_033735395.1,0
GCA_033735415.1,0
GCA_033735435.1,0
GCA_033735455.1,0
GCA_033735475.1,0
GCA_033735485.1,0
GCA_033735545.1,0
GCA_033846815.1,0
GCA_034406715.1,0
GCA_034509285.1,0
GCA_034638255.1,0
GCA_034769205.1,0
GCA_034770255.1,0
GCA_035220585.1,0
GCA_035658335.1,0
GCA_035772785.1,0
GCA_035773095.1,0
GCA_036244875.1,0
GCA_036245725.1,0
GCA_036320835.1,0
GCA_036417295.1,0
GCA_036418075.1,0
GCA_036426225.1,0
GCA_036427605.1,0
GCA_036428525.1,0
GCA_036584355.1,0
GCA_036584375.1,0
GCA_036584385.1,0
GCA_036584425.1,0
GCA_036872985.1,0
GCA_036872995.1,0
GCA_036873075.1,0
GCA_036936985.1,0
GCA_036937015.1,0
GCA_036937155.1,0
GCA_036940585.1,0
GCA_037039655.1,0
GCA_037039685.1,0
GCA_037039805.1,0
GCA_037040455.1,0
GCA_037040695.1,0
GCA_037041105.1,0
GCA_037041355.1,0
GCA_037041555.1,0
GCA_037041695.1,0
GCA_037042295.1,0
GCA_037042435.1,0
GCA_037042815.1,0
GCA_037042885.1,0
GCA_037042915.1,0
GCA_037042985.1,0
GCA_037044125.1,0
GCA_037126565.1,0
GCA_037126585.1,0
GCA_037126745.1,0
GCA_037177845.1,0
GCA_900000165.1,0
GCA_900002365.1,0
GCA_900008665.1,0
GCA_900008855.1,0
GCA_900009495.1,0
GCA_900009975.1,0
GCA_900010185.1,0
GCA_900010235.1,0
GCA_900010535.1,0
GCA_900010545.1,0
GCA_900010705.1,0
GCA_900010715.1,0
GCA_900011025.1,0
GCA_900011195.1,0
GCA_900011535.1,0
GCA_900011735.1,0
GCA_900012385.1,0
GCA_900013405.1,0
GCA_900014955.1,0
GCA_900014965.1,0
GCA_900015415.1,0
GCA_900015425.1,0
GCA_900015435.1,0
GCA_900015445.1,0
GCA_900015455.1,0
GCA_900015465.1,0
GCA_900015475.1,0
GCA_900015485.1,0
GCA_900015495.1,0
GCA_900015505.1,0
GCA_900015965.1,0
GCA_900015975.1,0
GCA_900016685.1,0
GCA_900016695.1,0
GCA_900016705.1,0
GCA_900016715.1,0
GCA_900016725.1,0
GCA_900079645.1,0
GCA_900080155.1,0
GCA_900096595.1,0
GCA_900100905.1,0
GCA_900101485.1,0
GCA_900102585.1,0
GCA_900120095.1,0
GCA_900149135.1,0
GCA_900149145.1,0
GCA_900149155.1,0
GCA_900149165.1,0
GCA_900149175.1,0
GCA_900156845.1,0
GCA_900157415.1,0
GCA_900157425.1,0
GCA_900162835.1,0
GCA_900177155.1,0
GCA_900177165.1,0
GCA_900177175.1,0
GCA_900177185.1,0
GCA_900177195.1,0
GCA_900177205.1,0
GCA_900177215.1,0
GCA_900177225.1,0
GCA_900185085.1,0
GCA_900242695.1,0
GCA_900242705.1,0
GCA_900322835.1,0
GCA_900322975.1,0
GCA_900323505.1,0
GCA_900519145.1,0
GCA_900519155.1,0
GCA_900536885.1,0
GCA_902506015.1,0
GCA_902749245.1,0
GCA_902749255.1,0
GCA_902749265.1,0
GCA_902749275.1,0
GCA_902749285.1,0
GCA_902749295.1,0
GCA_902749305.1,0
GCA_902749315.1,0
GCA_902749325.1,0
GCA_903797515.1,0
GCA_905219595.1,0
GCA_905219625.1,0
GCA_905219655.1,0
GCA_910574555.1,0
GCA_910890315.1,0
GCA_914271525.1,0
GCA_920103735.2,0
GCA_920103745.3,0
GCA_920104245.2,0
GCA_921037615.3,0
GCA_927399515.3,0
GCA_927399535.3,0
GCA_928722245.1,0
GCA_928722265.1,0
GCA_928722275.1,0
GCA_928722285.1,0
GCA_928722295.1,0
GCA_928724755.1,0
GCA_928724775.1,0
GCA_928724795.1,0
GCA_928724875.1,0
GCA_928743665.1,0
GCA_928856705.1,0
GCA_928865425.1,0
GCA_928869825.1,0
GCA_928872045.1,0
GCA_928991175.1,0
GCA_930272055.1,0
GCA_937859235.1,0
GCA_937879915.1,0
GCA_937880085.1,0
GCA_937888505.1,0
GCA_937898295.1,0
GCA_937901775.1,0
GCA_943181505.1,0
GCA_943193715.1,0
GCA_943193725.1,0
GCA_943846425.1,0
GCA_947034855.1,0
GCA_947034875.1,0
GCA_947297645.1,0
GCA_951394305.1,0
GCA_951394315.1,0
GCA_951394405.1,0
GCA_951394415.1,0
GCA_951802395.1,0
GCA_951802405.1,0
GCA_963281015.1,0
GCA_963281095.1,0
GCA_963378725.1,0
GCA_963379255.1,0
GCA_963379265.1,0
GCA_963379285.1,0
GCA_963379345.1,0
GCA_963379355.1,0
GCA_963692855.1,0
GCA_963926505.1,0
GCA_963926515.1,0
GCF_000006255.1,0
GCF_000091045.1,0
GCF_000143185.2,0
GCF_000149245.1,0
GCF_000149385.1,0
GCF_000149925.1,0
GCF_000181695.2,0
GCF_000183025.1,0
GCF_000185945.1,0
GCF_000204055.1,0
GCF_000263375.1,0
GCF_000264905.1,0
GCF_000264995.1,0
GCF_000265015.1,0
GCF_000271585.1,0
GCF_000271605.1,0
GCF_000271625.1,0
GCF_000271645.1,0
GCF_000275845.1,0
GCF_000292625.1,0
GCF_000293215.1,0
GCF_000300555.1,0
GCF_000300575.1,0
GCF_000300595.1,0
GCF_000313525.1,0
GCF_000320585.1,0
GCF_000320785.1,0
GCF_000328475.2,0
GCF_000344685.1,0
GCF_000349305.1,0
GCF_000400465.1,0
GCF_000403515.1,0
GCF_000417875.1,0
GCF_000488995.1,0
GCF_000708205.1,0
GCF_000711695.1,0
GCF_000747765.1,0
GCF_001278385.1,0
GCF_001329695.1,0
GCF_001632365.1,0
GCF_001720155.1,0
GCF_001720205.1,0
GCF_002102565.1,0
GCF_002117355.1,0
GCF_002954075.1,0
GCF_003144115.1,0
GCF_003144135.1,0
GCF_003144195.1,0
GCF_003144205.1,0
GCF_003144245.1,0
GCF_003144295.1,0
GCF_003290485.1,0
GCF_005498985.1,0
GCF_014461135.1,0
GCF_014466165.1,0
GCF_015039405.1,0
GCF_016628075.1,0
GCF_016647635.1,0
GCF_016647745.1,0
GCF_016647785.1,0
GCF_016758755.1,0
GCF_016758775.1,0
GCF_016758785.1,0
GCF_017499595.1,0
GCF_018924745.1,0
GCF_019112545.1,0
GCF_021015755.1,0
GCF_021052385.1,0
GCF_021901695.1,0
GCF_022264815.1,0
GCF_022376455.1,0
GCF_025882075.1,0
GCF_026914185.1,0
GCF_029542785.1,0
GCF_029542925.1,0
GCF_900519145.1,0
GCA_000001985.1,0
GCA_000002525.1,0
GCA_000002545.2,0
GCA_000002655.1,0
GCA_000002715.1,0
GCA_000002855.2,0
GCA_000002945.2,0
GCA_000003125.1,0
GCA_000003515.2,0
GCA_000004155.2,0
GCA_000006275.3,0
GCA_000006335.3,0
GCA_000006445.2,0
GCA_000011425.1,0
GCA_000026365.1,0
GCA_000026945.1,0
GCA_000091025.4,0
GCA_000146045.2,0
GCA_000146945.2,0
GCA_000147375.2,0
GCA_000149035.1,0
GCA_000149205.2,0
GCA_000149335.2,0
GCA_000149425.1,0
GCA_000149445.2,0
GCA_000149555.1,0
GCA_000149615.1,0
GCA_000149645.4,0
GCA_000149815.1,0
GCA_000149845.2,0
GCA_000149895.1,0
GCA_000149955.2,0
GCA_000149985.1,0
GCA_000150055.1,0
